filename,specimen_id,split
Eocanthecona_Bug_A__00095IMG_00095_BURST20190913102732.jpg,00095,train
Eocanthecona_Bug_A__00095IMG_00095_BURST20190913102845.jpg,00095,train
Eocanthecona_Bug_A__00096IMG_00096_BURST20190912100850.jpg,00096,train
Eocanthecona_Bug_A__00096IMG_00096_BURST20190912101457.jpg,00096,train
Eocanthecona_Bug_A__00096IMG_00096_BURST20190913102614.jpg,00096,train
Eocanthecona_Bug_A__00096IMG_00096_BURST20190913102845.jpg,00096,train
Eocanthecona_Bug_A__00096IMG_00096_BURST20190913103037.jpg,00096,train
Eocanthecona_Bug_A__00097IMG_00097_BURST20190912101457.jpg,00097,train
Eocanthecona_Bug_A__00097IMG_00097_BURST20190913102614.jpg,00097,train
Eocanthecona_Bug_A__00097IMG_00097_BURST20190913102732.jpg,00097,train
Eocanthecona_Bug_A__00097IMG_00097_BURST20190913102845.jpg,00097,train
Eocanthecona_Bug_A__00097IMG_00097_BURST20190913103037.jpg,00097,train
Eocanthecona_Bug_A__00098IMG_00098_BURST20190912100850.jpg,00098,train
Eocanthecona_Bug_A__00098IMG_00098_BURST20190912101457.jpg,00098,train
Eocanthecona_Bug_A__00098IMG_00098_BURST20190912101631.jpg,00098,train
Eocanthecona_Bug_A__00098IMG_00098_BURST20190913102614.jpg,00098,train
Eocanthecona_Bug_A__00098IMG_00098_BURST20190913102845.jpg,00098,train
Eocanthecona_Bug_A__00098IMG_00098_BURST20190913115038.jpg,00098,train
Eocanthecona_Bug_A__00099IMG_00099_BURST20190912100850.jpg,00099,train
Eocanthecona_Bug_A__00099IMG_00099_BURST20190912101631.jpg,00099,train
Eocanthecona_Bug_A__00099IMG_00099_BURST20190913102614.jpg,00099,train
Eocanthecona_Bug_A__00099IMG_00099_BURST20190913102732.jpg,00099,train
Eocanthecona_Bug_A__00099IMG_00099_BURST20190913102845.jpg,00099,train
Eocanthecona_Bug_A__00099IMG_00099_BURST20190913103037.jpg,00099,train
Eocanthecona_Bug_A__00099IMG_00099_BURST20190913115038.jpg,00099,train
Larva_Spodoptera_D__00001IMG_00001_BURST20191001101323.jpg,00001,train
Larva_Spodoptera_D__00001IMG_00001_BURST20191001101549.jpg,00001,train
Larva_Spodoptera_D__00001IMG_00001_BURST20191001102055.jpg,00001,train
Larva_Spodoptera_D__00001IMG_00001_BURST20191001102457.jpg,00001,train
Larva_Spodoptera_D__00001IMG_00001_BURST20191001102630.jpg,00001,train
Larva_Spodoptera_D__00001IMG_00001_BURST20191001102824.jpg,00001,train
Larva_Spodoptera_D__00002IMG_00002_BURST20191001101323.jpg,00002,train
Larva_Spodoptera_D__00002IMG_00002_BURST20191001102055.jpg,00002,train
Larva_Spodoptera_D__00002IMG_00002_BURST20191001102238.jpg,00002,train
Larva_Spodoptera_D__00002IMG_00002_BURST20191001102630.jpg,00002,train
Larva_Spodoptera_D__00002IMG_00002_BURST20191001102824.jpg,00002,train
Larva_Spodoptera_D__00003IMG_00003_BURST20191001101149.jpg,00003,train
Larva_Spodoptera_D__00003IMG_00003_BURST20191001101323.jpg,00003,train
Larva_Spodoptera_D__00003IMG_00003_BURST20191001101549.jpg,00003,train
Larva_Spodoptera_D__00003IMG_00003_BURST20191001102238.jpg,00003,train
Larva_Spodoptera_D__00003IMG_00003_BURST20191001102630.jpg,00003,train
Larva_Spodoptera_D__00004IMG_00004_BURST20191001101019.jpg,00004,train
Larva_Spodoptera_D__00004IMG_00004_BURST20191001101323.jpg,00004,train
Larva_Spodoptera_D__00004IMG_00004_BURST20191001101549.jpg,00004,train
Larva_Spodoptera_D__00004IMG_00004_BURST20191001102055.jpg,00004,train
Larva_Spodoptera_D__00004IMG_00004_BURST20191001102238.jpg,00004,train
Larva_Spodoptera_D__00004IMG_00004_BURST20191001102824.jpg,00004,train
Larva_Spodoptera_D__00005IMG_00005_BURST20191001101149.jpg,00005,train
Larva_Spodoptera_D__00005IMG_00005_BURST20191001101549.jpg,00005,train
Larva_Spodoptera_D__00005IMG_00005_BURST20191001102238.jpg,00005,train
Larva_Spodoptera_D__00005IMG_00005_BURST20191001102630.jpg,00005,train
Larva_Spodoptera_D__00006IMG_00006_BURST20191001101149.jpg,00006,train
Larva_Spodoptera_D__00006IMG_00006_BURST20191001101323.jpg,00006,train
Larva_Spodoptera_D__00006IMG_00006_BURST20191001102055.jpg,00006,train
Larva_Spodoptera_D__00006IMG_00006_BURST20191001102238.jpg,00006,train
Larva_Spodoptera_D__00006IMG_00006_BURST20191001102824.jpg,00006,train
Larva_Spodoptera_D__00007IMG_00007_BURST20191001101149.jpg,00007,train
Larva_Spodoptera_D__00007IMG_00007_BURST20191001101323.jpg,00007,train
Larva_Spodoptera_D__00007IMG_00007_BURST20191001101549.jpg,00007,train
Larva_Spodoptera_D__00007IMG_00007_BURST20191001102457.jpg,00007,train
Larva_Spodoptera_D__00007IMG_00007_BURST20191001102630.jpg,00007,train
Larva_Spodoptera_D__00007IMG_00007_BURST20191001102824.jpg,00007,train
Larva_Spodoptera_D__00008IMG_00008_BURST20191001100859.jpg,00008,train
Larva_Spodoptera_D__00008IMG_00008_BURST20191001101323.jpg,00008,train
Larva_Spodoptera_D__00008IMG_00008_BURST20191001101549.jpg,00008,train
Larva_Spodoptera_D__00008IMG_00008_BURST20191001102055.jpg,00008,train
Larva_Spodoptera_D__00008IMG_00008_BURST20191001102630.jpg,00008,train
Larva_Spodoptera_D__00008IMG_00008_BURST20191001102824.jpg,00008,train
Larva_Spodoptera_D__00009IMG_00009_BURST20191001101149.jpg,00009,train
Larva_Spodoptera_D__00009IMG_00009_BURST20191001101549.jpg,00009,train
Larva_Spodoptera_D__00009IMG_00009_BURST20191001102055.jpg,00009,train
Larva_Spodoptera_D__00009IMG_00009_BURST20191001102457.jpg,00009,train
Larva_Spodoptera_D__00009IMG_00009_BURST20191001102630.jpg,00009,train
Larva_Spodoptera_D__00009IMG_00009_BURST20191001102824.jpg,00009,train
Larva_Spodoptera_D__00010IMG_00010_BURST20191001101323.jpg,00010,train
Larva_Spodoptera_D__00010IMG_00010_BURST20191001101549.jpg,00010,train
Larva_Spodoptera_D__00010IMG_00010_BURST20191001102055.jpg,00010,train
Larva_Spodoptera_D__00010IMG_00010_BURST20191001102238.jpg,00010,train
Larva_Spodoptera_D__00010IMG_00010_BURST20191001102630.jpg,00010,train
Larva_Spodoptera_D__00010IMG_00010_BURST20191001102824.jpg,00010,train
Larva_Spodoptera_D__00011IMG_00011_BURST20191001101549.jpg,00011,train
Larva_Spodoptera_D__00011IMG_00011_BURST20191001102457.jpg,00011,train
Larva_Spodoptera_D__00011IMG_00011_BURST20191001102630.jpg,00011,train
Larva_Spodoptera_D__00011IMG_00011_BURST20191001102824.jpg,00011,train
Larva_Spodoptera_D__00012IMG_00012_BURST20191001101149.jpg,00012,train
Larva_Spodoptera_D__00012IMG_00012_BURST20191001101323.jpg,00012,train
Larva_Spodoptera_D__00012IMG_00012_BURST20191001101549.jpg,00012,train
Larva_Spodoptera_D__00012IMG_00012_BURST20191001102630.jpg,00012,train
Larva_Spodoptera_D__00013IMG_00013_BURST20191001101323.jpg,00013,train
Larva_Spodoptera_D__00013IMG_00013_BURST20191001101549.jpg,00013,train
Larva_Spodoptera_D__00013IMG_00013_BURST20191001102055.jpg,00013,train
Larva_Spodoptera_D__00013IMG_00013_BURST20191001102457.jpg,00013,train
Larva_Spodoptera_D__00013IMG_00013_BURST20191001102630.jpg,00013,train
Larva_Spodoptera_D__00014IMG_00014_BURST20191001101323.jpg,00014,train
Larva_Spodoptera_D__00014IMG_00014_BURST20191001101549.jpg,00014,train
Larva_Spodoptera_D__00014IMG_00014_BURST20191001102055.jpg,00014,train
Larva_Spodoptera_D__00014IMG_00014_BURST20191001102457.jpg,00014,train
Larva_Spodoptera_D__00014IMG_00014_BURST20191001102630.jpg,00014,train
Larva_Spodoptera_D__00014IMG_00014_BURST20191001102824.jpg,00014,train
Larva_Spodoptera_D__00015IMG_00015_BURST20191001101149.jpg,00015,train
Larva_Spodoptera_D__00015IMG_00015_BURST20191001101323.jpg,00015,train
Larva_Spodoptera_D__00015IMG_00015_BURST20191001101549.jpg,00015,train
Larva_Spodoptera_D__00015IMG_00015_BURST20191001102055.jpg,00015,train
Larva_Spodoptera_D__00015IMG_00015_BURST20191001102238.jpg,00015,train
Larva_Spodoptera_D__00015IMG_00015_BURST20191001102457.jpg,00015,train
Larva_Spodoptera_D__00015IMG_00015_BURST20191001102824.jpg,00015,train
Larva_Spodoptera_D__00016IMG_00016_BURST20191001100859.jpg,00016,train
Larva_Spodoptera_D__00016IMG_00016_BURST20191001101323.jpg,00016,train
Larva_Spodoptera_D__00016IMG_00016_BURST20191001101549.jpg,00016,train
Larva_Spodoptera_D__00016IMG_00016_BURST20191001102055.jpg,00016,train
Larva_Spodoptera_D__00016IMG_00016_BURST20191001102238.jpg,00016,train
Larva_Spodoptera_D__00016IMG_00016_BURST20191001102457.jpg,00016,train
Larva_Spodoptera_D__00016IMG_00016_BURST20191001102630.jpg,00016,train
Larva_Spodoptera_D__00016IMG_00016_BURST20191001102824.jpg,00016,train
Larva_Spodoptera_D__00017IMG_00017_BURST20191001102055.jpg,00017,train
Larva_Spodoptera_D__00017IMG_00017_BURST20191001102238.jpg,00017,train
Larva_Spodoptera_D__00017IMG_00017_BURST20191001102457.jpg,00017,train
Larva_Spodoptera_D__00017IMG_00017_BURST20191001102630.jpg,00017,train
Larva_Spodoptera_D__00017IMG_00017_BURST20191001102824.jpg,00017,train
Larva_Spodoptera_D__00018IMG_00018_BURST20191001100859.jpg,00018,train
Larva_Spodoptera_D__00018IMG_00018_BURST20191001102055.jpg,00018,train
Larva_Spodoptera_D__00018IMG_00018_BURST20191001102238.jpg,00018,train
Larva_Spodoptera_D__00018IMG_00018_BURST20191001102630.jpg,00018,train
Larva_Spodoptera_D__00018IMG_00018_BURST20191001102824.jpg,00018,train
Larva_Spodoptera_D__00019IMG_00019_BURST20191001101323.jpg,00019,train
Larva_Spodoptera_D__00019IMG_00019_BURST20191001101549.jpg,00019,train
Larva_Spodoptera_D__00019IMG_00019_BURST20191001102238.jpg,00019,train
Larva_Spodoptera_D__00019IMG_00019_BURST20191001102630.jpg,00019,train
Larva_Spodoptera_D__00020IMG_00020_BURST20191001101323.jpg,00020,train
Larva_Spodoptera_D__00020IMG_00020_BURST20191001101549.jpg,00020,train
Larva_Spodoptera_D__00020IMG_00020_BURST20191001102055.jpg,00020,train
Larva_Spodoptera_D__00020IMG_00020_BURST20191001102457.jpg,00020,train
Larva_Spodoptera_D__00020IMG_00020_BURST20191001102630.jpg,00020,train
Larva_Spodoptera_D__00020IMG_00020_BURST20191001102824.jpg,00020,train
Larva_Spodoptera_D__00021IMG_00021_BURST20191001101323.jpg,00021,train
Larva_Spodoptera_D__00021IMG_00021_BURST20191001101549.jpg,00021,train
Larva_Spodoptera_D__00021IMG_00021_BURST20191001102055.jpg,00021,train
Larva_Spodoptera_D__00021IMG_00021_BURST20191001102238.jpg,00021,train
Larva_Spodoptera_D__00022IMG_00022_BURST20191001102055.jpg,00022,train
Larva_Spodoptera_D__00022IMG_00022_BURST20191001102238.jpg,00022,train
Larva_Spodoptera_D__00022IMG_00022_BURST20191001102457.jpg,00022,train
Larva_Spodoptera_D__00022IMG_00022_BURST20191001102824.jpg,00022,train
Larva_Spodoptera_D__00023IMG_00023_BURST20191001101323.jpg,00023,train
Larva_Spodoptera_D__00023IMG_00023_BURST20191001101549.jpg,00023,train
Larva_Spodoptera_D__00023IMG_00023_BURST20191001102055.jpg,00023,train
Larva_Spodoptera_D__00023IMG_00023_BURST20191001102238.jpg,00023,train
Larva_Spodoptera_D__00023IMG_00023_BURST20191001102630.jpg,00023,train
Larva_Spodoptera_D__00023IMG_00023_BURST20191001102824.jpg,00023,train
Larva_Spodoptera_D__00024IMG_00024_BURST20191001101323.jpg,00024,train
Larva_Spodoptera_D__00024IMG_00024_BURST20191001101549.jpg,00024,train
Larva_Spodoptera_D__00024IMG_00024_BURST20191001102055.jpg,00024,train
Larva_Spodoptera_D__00024IMG_00024_BURST20191001102457.jpg,00024,train
Larva_Spodoptera_D__00024IMG_00024_BURST20191001102630.jpg,00024,train
Larva_Spodoptera_D__00025IMG_00025_BURST20191001102055.jpg,00025,train
Larva_Spodoptera_D__00025IMG_00025_BURST20191001102238.jpg,00025,train
Larva_Spodoptera_D__00025IMG_00025_BURST20191001102457.jpg,00025,train
Larva_Spodoptera_D__00025IMG_00025_BURST20191001102824.jpg,00025,train
Larva_Spodoptera_D__00026IMG_00026_BURST20191001101549.jpg,00026,train
Larva_Spodoptera_D__00026IMG_00026_BURST20191001102055.jpg,00026,train
Larva_Spodoptera_D__00026IMG_00026_BURST20191001102238.jpg,00026,train
Larva_Spodoptera_D__00026IMG_00026_BURST20191001102457.jpg,00026,train
Larva_Spodoptera_D__00026IMG_00026_BURST20191001102824.jpg,00026,train
Larva_Spodoptera_D__00027IMG_00027_BURST20191001101323.jpg,00027,train
Larva_Spodoptera_D__00027IMG_00027_BURST20191001101549.jpg,00027,train
Larva_Spodoptera_D__00027IMG_00027_BURST20191001102630.jpg,00027,train
Larva_Spodoptera_D__00028IMG_00028_BURST20191001101323.jpg,00028,train
Larva_Spodoptera_D__00028IMG_00028_BURST20191001101549.jpg,00028,train
Larva_Spodoptera_D__00028IMG_00028_BURST20191001102055.jpg,00028,train
Larva_Spodoptera_D__00028IMG_00028_BURST20191001102238.jpg,00028,train
Larva_Spodoptera_D__00028IMG_00028_BURST20191001102457.jpg,00028,train
Larva_Spodoptera_D__00028IMG_00028_BURST20191001102630.jpg,00028,train
Larva_Spodoptera_D__00029IMG_00029_BURST20191001101323.jpg,00029,train
Larva_Spodoptera_D__00029IMG_00029_BURST20191001101549.jpg,00029,train
Larva_Spodoptera_D__00029IMG_00029_BURST20191001102055.jpg,00029,train
Larva_Spodoptera_D__00029IMG_00029_BURST20191001102457.jpg,00029,train
Larva_Spodoptera_D__00029IMG_00029_BURST20191001102630.jpg,00029,train
Larva_Spodoptera_D__00029IMG_00029_BURST20191001102824.jpg,00029,train
Larva_Spodoptera_D__00030IMG_00030_BURST20191001101323.jpg,00030,train
Larva_Spodoptera_D__00030IMG_00030_BURST20191001101549.jpg,00030,train
Larva_Spodoptera_D__00030IMG_00030_BURST20191001102055.jpg,00030,train
Larva_Spodoptera_D__00030IMG_00030_BURST20191001102457.jpg,00030,train
Larva_Spodoptera_D__00030IMG_00030_BURST20191001102630.jpg,00030,train
Larva_Spodoptera_D__00030IMG_00030_BURST20191001102824.jpg,00030,train
Larva_Spodoptera_D__00031IMG_00031_BURST20191001101323.jpg,00031,train
Larva_Spodoptera_D__00031IMG_00031_BURST20191001101549.jpg,00031,train
Larva_Spodoptera_D__00031IMG_00031_BURST20191001102055.jpg,00031,train
Larva_Spodoptera_D__00031IMG_00031_BURST20191001102457.jpg,00031,train
Larva_Spodoptera_D__00031IMG_00031_BURST20191001102630.jpg,00031,train
Larva_Spodoptera_D__00031IMG_00031_BURST20191001102824.jpg,00031,train
Larva_Spodoptera_D__00032IMG_00032_BURST20191001101323.jpg,00032,train
Larva_Spodoptera_D__00032IMG_00032_BURST20191001101549.jpg,00032,train
Larva_Spodoptera_D__00032IMG_00032_BURST20191001102055.jpg,00032,train
Larva_Spodoptera_D__00032IMG_00032_BURST20191001102457.jpg,00032,train
Larva_Spodoptera_D__00032IMG_00032_BURST20191001102630.jpg,00032,train
Larva_Spodoptera_D__00033IMG_00033_BURST20191001101323.jpg,00033,train
Larva_Spodoptera_D__00033IMG_00033_BURST20191001101549.jpg,00033,train
Larva_Spodoptera_D__00033IMG_00033_BURST20191001102055.jpg,00033,train
Larva_Spodoptera_D__00033IMG_00033_BURST20191001102238.jpg,00033,train
Larva_Spodoptera_D__00033IMG_00033_BURST20191001102630.jpg,00033,train
Larva_Spodoptera_D__00034IMG_00034_BURST20191001101549.jpg,00034,train
Larva_Spodoptera_D__00034IMG_00034_BURST20191001102055.jpg,00034,train
Larva_Spodoptera_D__00034IMG_00034_BURST20191001102238.jpg,00034,train
Larva_Spodoptera_D__00034IMG_00034_BURST20191001102457.jpg,00034,train
Larva_Spodoptera_D__00034IMG_00034_BURST20191001102630.jpg,00034,train
Larva_Spodoptera_D__00034IMG_00034_BURST20191001102824.jpg,00034,train
Larva_Spodoptera_D__00035IMG_00035_BURST20191001101549.jpg,00035,train
Larva_Spodoptera_D__00035IMG_00035_BURST20191001102055.jpg,00035,train
Larva_Spodoptera_D__00035IMG_00035_BURST20191001102457.jpg,00035,train
Larva_Spodoptera_D__00035IMG_00035_BURST20191001102824.jpg,00035,train
Larva_Spodoptera_D__00036IMG_00036_BURST20191001101549.jpg,00036,train
Larva_Spodoptera_D__00036IMG_00036_BURST20191001102055.jpg,00036,train
Larva_Spodoptera_D__00036IMG_00036_BURST20191001102238.jpg,00036,train
Larva_Spodoptera_D__00036IMG_00036_BURST20191001102457.jpg,00036,train
Larva_Spodoptera_D__00036IMG_00036_BURST20191001102630.jpg,00036,train
Larva_Spodoptera_D__00036IMG_00036_BURST20191001102824.jpg,00036,train
Larva_Spodoptera_D__00037IMG_00037_BURST20191001101323.jpg,00037,train
Larva_Spodoptera_D__00037IMG_00037_BURST20191001101549.jpg,00037,train
Larva_Spodoptera_D__00037IMG_00037_BURST20191001102055.jpg,00037,train
Larva_Spodoptera_D__00037IMG_00037_BURST20191001102457.jpg,00037,train
Larva_Spodoptera_D__00037IMG_00037_BURST20191001102630.jpg,00037,train
Larva_Spodoptera_D__00037IMG_00037_BURST20191001102824.jpg,00037,train
Larva_Spodoptera_D__00038IMG_00038_BURST20191001101323.jpg,00038,train
Larva_Spodoptera_D__00038IMG_00038_BURST20191001102055.jpg,00038,train
Larva_Spodoptera_D__00038IMG_00038_BURST20191001102238.jpg,00038,train
Larva_Spodoptera_D__00038IMG_00038_BURST20191001102457.jpg,00038,train
Larva_Spodoptera_D__00038IMG_00038_BURST20191001102630.jpg,00038,train
Larva_Spodoptera_D__00038IMG_00038_BURST20191001102824.jpg,00038,train
Larva_Spodoptera_D__00039IMG_00039_BURST20191001101323.jpg,00039,train
Larva_Spodoptera_D__00039IMG_00039_BURST20191001101549.jpg,00039,train
Larva_Spodoptera_D__00039IMG_00039_BURST20191001102238.jpg,00039,train
Larva_Spodoptera_D__00039IMG_00039_BURST20191001102457.jpg,00039,train
Larva_Spodoptera_D__00040IMG_00040_BURST20191001101549.jpg,00040,train
Larva_Spodoptera_D__00040IMG_00040_BURST20191001102055.jpg,00040,train
Larva_Spodoptera_D__00040IMG_00040_BURST20191001102457.jpg,00040,train
Larva_Spodoptera_D__00040IMG_00040_BURST20191001102630.jpg,00040,train
Larva_Spodoptera_D__00040IMG_00040_BURST20191001102824.jpg,00040,train
Larva_Spodoptera_D__00041IMG_00041_BURST20191001101323.jpg,00041,train
Larva_Spodoptera_D__00041IMG_00041_BURST20191001102055.jpg,00041,train
Larva_Spodoptera_D__00041IMG_00041_BURST20191001102630.jpg,00041,train
Larva_Spodoptera_D__00041IMG_00041_BURST20191001102824.jpg,00041,train
Larva_Spodoptera_D__00042IMG_00042_BURST20191001101323.jpg,00042,train
Larva_Spodoptera_D__00042IMG_00042_BURST20191001101549.jpg,00042,train
Larva_Spodoptera_D__00042IMG_00042_BURST20191001102055.jpg,00042,train
Larva_Spodoptera_D__00042IMG_00042_BURST20191001102238.jpg,00042,train
Larva_Spodoptera_D__00042IMG_00042_BURST20191001102457.jpg,00042,train
Larva_Spodoptera_D__00042IMG_00042_BURST20191001102630.jpg,00042,train
Larva_Spodoptera_D__00042IMG_00042_BURST20191001102824.jpg,00042,train
Larva_Spodoptera_D__00043IMG_00043_BURST20191001101323.jpg,00043,train
Larva_Spodoptera_D__00043IMG_00043_BURST20191001101549.jpg,00043,train
Larva_Spodoptera_D__00043IMG_00043_BURST20191001102055.jpg,00043,train
Larva_Spodoptera_D__00043IMG_00043_BURST20191001102238.jpg,00043,train
Larva_Spodoptera_D__00043IMG_00043_BURST20191001102457.jpg,00043,train
Larva_Spodoptera_D__00043IMG_00043_BURST20191001102630.jpg,00043,train
Larva_Spodoptera_D__00044IMG_00044_BURST20191001102238.jpg,00044,train
Larva_Spodoptera_D__00044IMG_00044_BURST20191001102457.jpg,00044,train
Larva_Spodoptera_D__00045IMG_00045_BURST20191001101323.jpg,00045,train
Larva_Spodoptera_D__00045IMG_00045_BURST20191001101549.jpg,00045,train
Larva_Spodoptera_D__00045IMG_00045_BURST20191001102055.jpg,00045,train
Larva_Spodoptera_D__00045IMG_00045_BURST20191001102238.jpg,00045,train
Larva_Spodoptera_D__00045IMG_00045_BURST20191001102457.jpg,00045,train
Larva_Spodoptera_D__00045IMG_00045_BURST20191001102630.jpg,00045,train
Larva_Spodoptera_D__00045IMG_00045_BURST20191001102824.jpg,00045,train
Larva_Spodoptera_D__00046IMG_00046_BURST20191001101323.jpg,00046,train
Larva_Spodoptera_D__00046IMG_00046_BURST20191001101549.jpg,00046,train
Larva_Spodoptera_D__00046IMG_00046_BURST20191001102055.jpg,00046,train
Larva_Spodoptera_D__00046IMG_00046_BURST20191001102238.jpg,00046,train
Larva_Spodoptera_D__00046IMG_00046_BURST20191001102630.jpg,00046,train
Larva_Spodoptera_D__00047IMG_00047_BURST20191001101323.jpg,00047,train
Larva_Spodoptera_D__00047IMG_00047_BURST20191001101549.jpg,00047,train
Larva_Spodoptera_D__00047IMG_00047_BURST20191001102055.jpg,00047,train
Larva_Spodoptera_D__00047IMG_00047_BURST20191001102238.jpg,00047,train
Larva_Spodoptera_D__00047IMG_00047_BURST20191001102457.jpg,00047,train
Larva_Spodoptera_D__00047IMG_00047_BURST20191001102824.jpg,00047,train
Larva_Spodoptera_D__00048IMG_00048_BURST20191001100859.jpg,00048,train
Larva_Spodoptera_D__00048IMG_00048_BURST20191001101323.jpg,00048,train
Larva_Spodoptera_D__00048IMG_00048_BURST20191001101549.jpg,00048,train
Larva_Spodoptera_D__00048IMG_00048_BURST20191001102055.jpg,00048,train
Larva_Spodoptera_D__00048IMG_00048_BURST20191001102238.jpg,00048,train
Larva_Spodoptera_D__00048IMG_00048_BURST20191001102457.jpg,00048,train
Larva_Spodoptera_D__00048IMG_00048_BURST20191001102630.jpg,00048,train
Larva_Spodoptera_D__00048IMG_00048_BURST20191001102824.jpg,00048,train
Larva_Spodoptera_D__00049IMG_00049_BURST20191001100859.jpg,00049,train
Larva_Spodoptera_D__00049IMG_00049_BURST20191001101323.jpg,00049,train
Larva_Spodoptera_D__00049IMG_00049_BURST20191001101549.jpg,00049,train
Larva_Spodoptera_D__00049IMG_00049_BURST20191001102238.jpg,00049,train
Larva_Spodoptera_D__00049IMG_00049_BURST20191001102630.jpg,00049,train
Larva_Spodoptera_D__00050IMG_00050_BURST20191001101323.jpg,00050,train
Larva_Spodoptera_D__00050IMG_00050_BURST20191001102055.jpg,00050,train
Larva_Spodoptera_D__00050IMG_00050_BURST20191001102457.jpg,00050,train
Larva_Spodoptera_D__00050IMG_00050_BURST20191001102630.jpg,00050,train
Larva_Spodoptera_D__00050IMG_00050_BURST20191001102824.jpg,00050,train
Larva_Spodoptera_D__00051IMG_00051_BURST20191001100859.jpg,00051,train
Larva_Spodoptera_D__00051IMG_00051_BURST20191001101323.jpg,00051,train
Larva_Spodoptera_D__00051IMG_00051_BURST20191001101549.jpg,00051,train
Larva_Spodoptera_D__00051IMG_00051_BURST20191001102238.jpg,00051,train
Larva_Spodoptera_D__00051IMG_00051_BURST20191001102630.jpg,00051,train
Larva_Spodoptera_D__00051IMG_00051_BURST20191001102824.jpg,00051,train
Larva_Spodoptera_D__00052IMG_00052_BURST20191001100859.jpg,00052,train
Larva_Spodoptera_D__00052IMG_00052_BURST20191001101549.jpg,00052,train
Larva_Spodoptera_D__00052IMG_00052_BURST20191001102055.jpg,00052,train
Larva_Spodoptera_D__00052IMG_00052_BURST20191001102238.jpg,00052,train
Larva_Spodoptera_D__00052IMG_00052_BURST20191001102824.jpg,00052,train
Larva_Spodoptera_D__00053IMG_00053_BURST20191001101323.jpg,00053,train
Larva_Spodoptera_D__00053IMG_00053_BURST20191001101549.jpg,00053,train
Larva_Spodoptera_D__00053IMG_00053_BURST20191001102055.jpg,00053,train
Larva_Spodoptera_D__00053IMG_00053_BURST20191001102238.jpg,00053,train
Larva_Spodoptera_D__00053IMG_00053_BURST20191001102457.jpg,00053,train
Larva_Spodoptera_D__00053IMG_00053_BURST20191001102630.jpg,00053,train
Larva_Spodoptera_D__00053IMG_00053_BURST20191001102824.jpg,00053,train
Larva_Spodoptera_D__00054IMG_00054_BURST20191001100859.jpg,00054,train
Larva_Spodoptera_D__00054IMG_00054_BURST20191001101323.jpg,00054,train
Larva_Spodoptera_D__00054IMG_00054_BURST20191001101549.jpg,00054,train
Larva_Spodoptera_D__00054IMG_00054_BURST20191001102055.jpg,00054,train
Larva_Spodoptera_D__00054IMG_00054_BURST20191001102238.jpg,00054,train
Larva_Spodoptera_D__00054IMG_00054_BURST20191001102457.jpg,00054,train
Larva_Spodoptera_D__00054IMG_00054_BURST20191001102824.jpg,00054,train
Larva_Spodoptera_D__00055IMG_00055_BURST20191001101323.jpg,00055,train
Larva_Spodoptera_D__00055IMG_00055_BURST20191001102055.jpg,00055,train
Larva_Spodoptera_D__00055IMG_00055_BURST20191001102457.jpg,00055,train
Larva_Spodoptera_D__00055IMG_00055_BURST20191001102824.jpg,00055,train
Larva_Spodoptera_D__00056IMG_00056_BURST20191001101323.jpg,00056,train
Larva_Spodoptera_D__00056IMG_00056_BURST20191001101549.jpg,00056,train
Larva_Spodoptera_D__00056IMG_00056_BURST20191001102055.jpg,00056,train
Larva_Spodoptera_D__00056IMG_00056_BURST20191001102238.jpg,00056,train
Larva_Spodoptera_D__00056IMG_00056_BURST20191001102457.jpg,00056,train
Larva_Spodoptera_D__00056IMG_00056_BURST20191001102630.jpg,00056,train
Larva_Spodoptera_D__00056IMG_00056_BURST20191001102824.jpg,00056,train
Larva_Spodoptera_D__00057IMG_00057_BURST20191001100859.jpg,00057,train
Larva_Spodoptera_D__00057IMG_00057_BURST20191001101019.jpg,00057,train
Larva_Spodoptera_D__00057IMG_00057_BURST20191001101323.jpg,00057,train
Larva_Spodoptera_D__00057IMG_00057_BURST20191001101549.jpg,00057,train
Larva_Spodoptera_D__00057IMG_00057_BURST20191001102055.jpg,00057,train
Larva_Spodoptera_D__00057IMG_00057_BURST20191001102457.jpg,00057,train
Larva_Spodoptera_D__00057IMG_00057_BURST20191001102630.jpg,00057,train
Larva_Spodoptera_D__00057IMG_00057_BURST20191001102824.jpg,00057,train
Larva_Spodoptera_D__00058IMG_00058_BURST20191001101323.jpg,00058,train
Larva_Spodoptera_D__00058IMG_00058_BURST20191001101549.jpg,00058,train
Larva_Spodoptera_D__00058IMG_00058_BURST20191001102055.jpg,00058,train
Larva_Spodoptera_D__00058IMG_00058_BURST20191001102630.jpg,00058,train
Larva_Spodoptera_D__00058IMG_00058_BURST20191001102824.jpg,00058,train
Larva_Spodoptera_D__00059IMG_00059_BURST20191001101323.jpg,00059,train
Larva_Spodoptera_D__00059IMG_00059_BURST20191001101549.jpg,00059,train
Larva_Spodoptera_D__00059IMG_00059_BURST20191001102055.jpg,00059,train
Larva_Spodoptera_D__00059IMG_00059_BURST20191001102238.jpg,00059,train
Larva_Spodoptera_D__00059IMG_00059_BURST20191001102457.jpg,00059,train
Larva_Spodoptera_D__00059IMG_00059_BURST20191001102630.jpg,00059,train
Larva_Spodoptera_D__00059IMG_00059_BURST20191001102824.jpg,00059,train
Larva_Spodoptera_D__00060IMG_00060_BURST20191001101549.jpg,00060,train
Larva_Spodoptera_D__00060IMG_00060_BURST20191001102824.jpg,00060,train
