filename,specimen_id,fold,split
Eocanthecona_Bug_A__00036IMG_00036_BURST20190912100717.jpg,00036,fold_2,train
Eocanthecona_Bug_A__00036IMG_00036_BURST20190912100850.jpg,00036,fold_2,train
Eocanthecona_Bug_A__00036IMG_00036_BURST20190912101022.jpg,00036,fold_2,train
Eocanthecona_Bug_A__00036IMG_00036_BURST20190912101457.jpg,00036,fold_2,train
Eocanthecona_Bug_A__00036IMG_00036_BURST20190912101631.jpg,00036,fold_2,train
Eocanthecona_Bug_A__00036IMG_00036_BURST20190912101836.jpg,00036,fold_2,train
Eocanthecona_Bug_A__00036IMG_00036_BURST20190913102614.jpg,00036,fold_2,train
Eocanthecona_Bug_A__00036IMG_00036_BURST20190913102732.jpg,00036,fold_2,train
Eocanthecona_Bug_A__00036IMG_00036_BURST20190913102845.jpg,00036,fold_2,train
Eocanthecona_Bug_A__00036IMG_00036_BURST20190913103037.jpg,00036,fold_2,train
Eocanthecona_Bug_A__00036IMG_00036_BURST20190913115038.jpg,00036,fold_2,train
Eocanthecona_Bug_A__00037IMG_00037_BURST20190912100516.jpg,00037,fold_2,train
Eocanthecona_Bug_A__00037IMG_00037_BURST20190912100618.jpg,00037,fold_2,train
Eocanthecona_Bug_A__00037IMG_00037_BURST20190912100717.jpg,00037,fold_2,train
Eocanthecona_Bug_A__00037IMG_00037_BURST20190912100850.jpg,00037,fold_2,train
Eocanthecona_Bug_A__00037IMG_00037_BURST20190912101022.jpg,00037,fold_2,train
Eocanthecona_Bug_A__00037IMG_00037_BURST20190912101457.jpg,00037,fold_2,train
Eocanthecona_Bug_A__00037IMG_00037_BURST20190912101631.jpg,00037,fold_2,train
Eocanthecona_Bug_A__00037IMG_00037_BURST20190912101836.jpg,00037,fold_2,train
Eocanthecona_Bug_A__00037IMG_00037_BURST20190913102614.jpg,00037,fold_2,train
Eocanthecona_Bug_A__00037IMG_00037_BURST20190913102732.jpg,00037,fold_2,train
Eocanthecona_Bug_A__00037IMG_00037_BURST20190913102845.jpg,00037,fold_2,train
Eocanthecona_Bug_A__00037IMG_00037_BURST20190913103037.jpg,00037,fold_2,train
Eocanthecona_Bug_A__00037IMG_00037_BURST20190913115038.jpg,00037,fold_2,train
Eocanthecona_Bug_A__00039IMG_00039_BURST20190912100516.jpg,00039,fold_2,train
Eocanthecona_Bug_A__00039IMG_00039_BURST20190912100618.jpg,00039,fold_2,train
Eocanthecona_Bug_A__00039IMG_00039_BURST20190912100717.jpg,00039,fold_2,train
Eocanthecona_Bug_A__00039IMG_00039_BURST20190912100850.jpg,00039,fold_2,train
Eocanthecona_Bug_A__00039IMG_00039_BURST20190912101022.jpg,00039,fold_2,train
Eocanthecona_Bug_A__00039IMG_00039_BURST20190912101457.jpg,00039,fold_2,train
Eocanthecona_Bug_A__00039IMG_00039_BURST20190912101631.jpg,00039,fold_2,train
Eocanthecona_Bug_A__00039IMG_00039_BURST20190912101836.jpg,00039,fold_2,train
Eocanthecona_Bug_A__00039IMG_00039_BURST20190913102614.jpg,00039,fold_2,train
Eocanthecona_Bug_A__00039IMG_00039_BURST20190913102732.jpg,00039,fold_2,train
Eocanthecona_Bug_A__00039IMG_00039_BURST20190913102845.jpg,00039,fold_2,train
Eocanthecona_Bug_A__00039IMG_00039_BURST20190913103037.jpg,00039,fold_2,train
Eocanthecona_Bug_A__00039IMG_00039_BURST20190913115038.jpg,00039,fold_2,train
Eocanthecona_Bug_A__00040IMG_00040_BURST20190912100516.jpg,00040,fold_2,train
Eocanthecona_Bug_A__00040IMG_00040_BURST20190912100618.jpg,00040,fold_2,train
Eocanthecona_Bug_A__00040IMG_00040_BURST20190912100717.jpg,00040,fold_2,train
Eocanthecona_Bug_A__00040IMG_00040_BURST20190912100850.jpg,00040,fold_2,train
Eocanthecona_Bug_A__00040IMG_00040_BURST20190912101022.jpg,00040,fold_2,train
Eocanthecona_Bug_A__00040IMG_00040_BURST20190912101457.jpg,00040,fold_2,train
Eocanthecona_Bug_A__00040IMG_00040_BURST20190912101631.jpg,00040,fold_2,train
Eocanthecona_Bug_A__00040IMG_00040_BURST20190912101836.jpg,00040,fold_2,train
Eocanthecona_Bug_A__00040IMG_00040_BURST20190913102614.jpg,00040,fold_2,train
Eocanthecona_Bug_A__00040IMG_00040_BURST20190913102732.jpg,00040,fold_2,train
Eocanthecona_Bug_A__00040IMG_00040_BURST20190913102845.jpg,00040,fold_2,train
Eocanthecona_Bug_A__00040IMG_00040_BURST20190913103037.jpg,00040,fold_2,train
Eocanthecona_Bug_A__00040IMG_00040_BURST20190913115038.jpg,00040,fold_2,train
Eocanthecona_Bug_A__00041IMG_00041_BURST20190912100516.jpg,00041,fold_2,train
Eocanthecona_Bug_A__00041IMG_00041_BURST20190912100618.jpg,00041,fold_2,train
Eocanthecona_Bug_A__00041IMG_00041_BURST20190912100717.jpg,00041,fold_2,train
Eocanthecona_Bug_A__00041IMG_00041_BURST20190912100850.jpg,00041,fold_2,train
Eocanthecona_Bug_A__00041IMG_00041_BURST20190912101022.jpg,00041,fold_2,train
Eocanthecona_Bug_A__00041IMG_00041_BURST20190912101457.jpg,00041,fold_2,train
Eocanthecona_Bug_A__00041IMG_00041_BURST20190912101631.jpg,00041,fold_2,train
Eocanthecona_Bug_A__00041IMG_00041_BURST20190912101836.jpg,00041,fold_2,train
Eocanthecona_Bug_A__00041IMG_00041_BURST20190913102614.jpg,00041,fold_2,train
Eocanthecona_Bug_A__00041IMG_00041_BURST20190913102732.jpg,00041,fold_2,train
Eocanthecona_Bug_A__00041IMG_00041_BURST20190913102845.jpg,00041,fold_2,train
Eocanthecona_Bug_A__00041IMG_00041_BURST20190913103037.jpg,00041,fold_2,train
Eocanthecona_Bug_A__00041IMG_00041_BURST20190913115038.jpg,00041,fold_2,train
Eocanthecona_Bug_A__00042IMG_00042_BURST20190912100516.jpg,00042,fold_2,train
Eocanthecona_Bug_A__00042IMG_00042_BURST20190912100618.jpg,00042,fold_2,train
Eocanthecona_Bug_A__00042IMG_00042_BURST20190912100717.jpg,00042,fold_2,train
Eocanthecona_Bug_A__00042IMG_00042_BURST20190912100850.jpg,00042,fold_2,train
Eocanthecona_Bug_A__00042IMG_00042_BURST20190912101022.jpg,00042,fold_2,train
Eocanthecona_Bug_A__00042IMG_00042_BURST20190912101457.jpg,00042,fold_2,train
Eocanthecona_Bug_A__00042IMG_00042_BURST20190912101631.jpg,00042,fold_2,train
Eocanthecona_Bug_A__00042IMG_00042_BURST20190912101836.jpg,00042,fold_2,train
Eocanthecona_Bug_A__00042IMG_00042_BURST20190913102614.jpg,00042,fold_2,train
Eocanthecona_Bug_A__00042IMG_00042_BURST20190913102732.jpg,00042,fold_2,train
Eocanthecona_Bug_A__00042IMG_00042_BURST20190913102845.jpg,00042,fold_2,train
Eocanthecona_Bug_A__00042IMG_00042_BURST20190913103037.jpg,00042,fold_2,train
Eocanthecona_Bug_A__00042IMG_00042_BURST20190913115038.jpg,00042,fold_2,train
Eocanthecona_Bug_A__00043IMG_00043_BURST20190912100516.jpg,00043,fold_2,train
Eocanthecona_Bug_A__00043IMG_00043_BURST20190912100618.jpg,00043,fold_2,train
Eocanthecona_Bug_A__00043IMG_00043_BURST20190912100717.jpg,00043,fold_2,train
Eocanthecona_Bug_A__00043IMG_00043_BURST20190912100850.jpg,00043,fold_2,train
Eocanthecona_Bug_A__00043IMG_00043_BURST20190912101022.jpg,00043,fold_2,train
Eocanthecona_Bug_A__00043IMG_00043_BURST20190912101457.jpg,00043,fold_2,train
Eocanthecona_Bug_A__00043IMG_00043_BURST20190912101631.jpg,00043,fold_2,train
Eocanthecona_Bug_A__00043IMG_00043_BURST20190912101836.jpg,00043,fold_2,train
Eocanthecona_Bug_A__00043IMG_00043_BURST20190913102614.jpg,00043,fold_2,train
Eocanthecona_Bug_A__00043IMG_00043_BURST20190913102732.jpg,00043,fold_2,train
Eocanthecona_Bug_A__00043IMG_00043_BURST20190913102845.jpg,00043,fold_2,train
Eocanthecona_Bug_A__00043IMG_00043_BURST20190913103037.jpg,00043,fold_2,train
Eocanthecona_Bug_A__00043IMG_00043_BURST20190913115038.jpg,00043,fold_2,train
Eocanthecona_Bug_A__00044IMG_00044_BURST20190912100516.jpg,00044,fold_2,train
Eocanthecona_Bug_A__00044IMG_00044_BURST20190912100618.jpg,00044,fold_2,train
Eocanthecona_Bug_A__00044IMG_00044_BURST20190912100717.jpg,00044,fold_2,train
Eocanthecona_Bug_A__00044IMG_00044_BURST20190912100850.jpg,00044,fold_2,train
Eocanthecona_Bug_A__00044IMG_00044_BURST20190912101022.jpg,00044,fold_2,train
Eocanthecona_Bug_A__00044IMG_00044_BURST20190912101457.jpg,00044,fold_2,train
Eocanthecona_Bug_A__00044IMG_00044_BURST20190912101631.jpg,00044,fold_2,train
Eocanthecona_Bug_A__00044IMG_00044_BURST20190912101836.jpg,00044,fold_2,train
Eocanthecona_Bug_A__00044IMG_00044_BURST20190913102614.jpg,00044,fold_2,train
Eocanthecona_Bug_A__00044IMG_00044_BURST20190913102732.jpg,00044,fold_2,train
Eocanthecona_Bug_A__00044IMG_00044_BURST20190913102845.jpg,00044,fold_2,train
Eocanthecona_Bug_A__00044IMG_00044_BURST20190913103037.jpg,00044,fold_2,train
Eocanthecona_Bug_A__00044IMG_00044_BURST20190913115038.jpg,00044,fold_2,train
Eocanthecona_Bug_A__00045IMG_00045_BURST20190912100516.jpg,00045,fold_2,train
Eocanthecona_Bug_A__00045IMG_00045_BURST20190912100618.jpg,00045,fold_2,train
Eocanthecona_Bug_A__00045IMG_00045_BURST20190912100717.jpg,00045,fold_2,train
Eocanthecona_Bug_A__00045IMG_00045_BURST20190912100850.jpg,00045,fold_2,train
Eocanthecona_Bug_A__00045IMG_00045_BURST20190912101022.jpg,00045,fold_2,train
Eocanthecona_Bug_A__00045IMG_00045_BURST20190912101457.jpg,00045,fold_2,train
Eocanthecona_Bug_A__00045IMG_00045_BURST20190912101631.jpg,00045,fold_2,train
Eocanthecona_Bug_A__00045IMG_00045_BURST20190912101836.jpg,00045,fold_2,train
Eocanthecona_Bug_A__00045IMG_00045_BURST20190913102614.jpg,00045,fold_2,train
Eocanthecona_Bug_A__00045IMG_00045_BURST20190913102732.jpg,00045,fold_2,train
Eocanthecona_Bug_A__00045IMG_00045_BURST20190913102845.jpg,00045,fold_2,train
Eocanthecona_Bug_A__00045IMG_00045_BURST20190913103037.jpg,00045,fold_2,train
Eocanthecona_Bug_A__00045IMG_00045_BURST20190913115038.jpg,00045,fold_2,train
Eocanthecona_Bug_A__00046IMG_00046_BURST20190912100516.jpg,00046,fold_2,train
Eocanthecona_Bug_A__00046IMG_00046_BURST20190912100618.jpg,00046,fold_2,train
Eocanthecona_Bug_A__00046IMG_00046_BURST20190912100717.jpg,00046,fold_2,train
Eocanthecona_Bug_A__00046IMG_00046_BURST20190912100850.jpg,00046,fold_2,train
Eocanthecona_Bug_A__00046IMG_00046_BURST20190912101022.jpg,00046,fold_2,train
Eocanthecona_Bug_A__00046IMG_00046_BURST20190912101457.jpg,00046,fold_2,train
Eocanthecona_Bug_A__00046IMG_00046_BURST20190912101631.jpg,00046,fold_2,train
Eocanthecona_Bug_A__00046IMG_00046_BURST20190912101836.jpg,00046,fold_2,train
Eocanthecona_Bug_A__00046IMG_00046_BURST20190913102614.jpg,00046,fold_2,train
Eocanthecona_Bug_A__00046IMG_00046_BURST20190913102732.jpg,00046,fold_2,train
Eocanthecona_Bug_A__00046IMG_00046_BURST20190913102845.jpg,00046,fold_2,train
Eocanthecona_Bug_A__00046IMG_00046_BURST20190913103037.jpg,00046,fold_2,train
Eocanthecona_Bug_A__00046IMG_00046_BURST20190913115038.jpg,00046,fold_2,train
Eocanthecona_Bug_A__00047IMG_00047_BURST20190912100516.jpg,00047,fold_2,train
Eocanthecona_Bug_A__00047IMG_00047_BURST20190912100618.jpg,00047,fold_2,train
Eocanthecona_Bug_A__00047IMG_00047_BURST20190912100717.jpg,00047,fold_2,train
Eocanthecona_Bug_A__00047IMG_00047_BURST20190912100850.jpg,00047,fold_2,train
Eocanthecona_Bug_A__00047IMG_00047_BURST20190912101022.jpg,00047,fold_2,train
Eocanthecona_Bug_A__00047IMG_00047_BURST20190912101457.jpg,00047,fold_2,train
Eocanthecona_Bug_A__00047IMG_00047_BURST20190912101631.jpg,00047,fold_2,train
Eocanthecona_Bug_A__00047IMG_00047_BURST20190912101836.jpg,00047,fold_2,train
Eocanthecona_Bug_A__00047IMG_00047_BURST20190913102614.jpg,00047,fold_2,train
Eocanthecona_Bug_A__00047IMG_00047_BURST20190913102732.jpg,00047,fold_2,train
Eocanthecona_Bug_A__00047IMG_00047_BURST20190913102845.jpg,00047,fold_2,train
Eocanthecona_Bug_A__00047IMG_00047_BURST20190913103037.jpg,00047,fold_2,train
Eocanthecona_Bug_A__00047IMG_00047_BURST20190913115038.jpg,00047,fold_2,train
Eocanthecona_Bug_A__00048IMG_00048_BURST20190912100516.jpg,00048,fold_2,train
Eocanthecona_Bug_A__00048IMG_00048_BURST20190912100618.jpg,00048,fold_2,train
Eocanthecona_Bug_A__00048IMG_00048_BURST20190912100717.jpg,00048,fold_2,train
Eocanthecona_Bug_A__00048IMG_00048_BURST20190912100850.jpg,00048,fold_2,train
Eocanthecona_Bug_A__00048IMG_00048_BURST20190912101022.jpg,00048,fold_2,train
Eocanthecona_Bug_A__00048IMG_00048_BURST20190912101457.jpg,00048,fold_2,train
Eocanthecona_Bug_A__00048IMG_00048_BURST20190912101631.jpg,00048,fold_2,train
Eocanthecona_Bug_A__00048IMG_00048_BURST20190912101836.jpg,00048,fold_2,train
Eocanthecona_Bug_A__00048IMG_00048_BURST20190913102614.jpg,00048,fold_2,train
Eocanthecona_Bug_A__00048IMG_00048_BURST20190913102732.jpg,00048,fold_2,train
Eocanthecona_Bug_A__00048IMG_00048_BURST20190913102845.jpg,00048,fold_2,train
Eocanthecona_Bug_A__00048IMG_00048_BURST20190913103037.jpg,00048,fold_2,train
Eocanthecona_Bug_A__00048IMG_00048_BURST20190913115038.jpg,00048,fold_2,train
Eocanthecona_Bug_A__00050IMG_00050_BURST20190912100516.jpg,00050,fold_2,train
Eocanthecona_Bug_A__00050IMG_00050_BURST20190912100618.jpg,00050,fold_2,train
Eocanthecona_Bug_A__00050IMG_00050_BURST20190912100717.jpg,00050,fold_2,train
Eocanthecona_Bug_A__00050IMG_00050_BURST20190912100850.jpg,00050,fold_2,train
Eocanthecona_Bug_A__00050IMG_00050_BURST20190912101022.jpg,00050,fold_2,train
Eocanthecona_Bug_A__00050IMG_00050_BURST20190912101457.jpg,00050,fold_2,train
Eocanthecona_Bug_A__00050IMG_00050_BURST20190912101631.jpg,00050,fold_2,train
Eocanthecona_Bug_A__00050IMG_00050_BURST20190912101836.jpg,00050,fold_2,train
Eocanthecona_Bug_A__00050IMG_00050_BURST20190913102614.jpg,00050,fold_2,train
Eocanthecona_Bug_A__00050IMG_00050_BURST20190913102732.jpg,00050,fold_2,train
Eocanthecona_Bug_A__00050IMG_00050_BURST20190913102845.jpg,00050,fold_2,train
Eocanthecona_Bug_A__00050IMG_00050_BURST20190913103037.jpg,00050,fold_2,train
Eocanthecona_Bug_A__00050IMG_00050_BURST20190913115038.jpg,00050,fold_2,train
Eocanthecona_Bug_A__00051IMG_00051_BURST20190912100516.jpg,00051,fold_2,train
Eocanthecona_Bug_A__00051IMG_00051_BURST20190912100618.jpg,00051,fold_2,train
Eocanthecona_Bug_A__00051IMG_00051_BURST20190912100717.jpg,00051,fold_2,train
Eocanthecona_Bug_A__00051IMG_00051_BURST20190912100850.jpg,00051,fold_2,train
Eocanthecona_Bug_A__00051IMG_00051_BURST20190912101022.jpg,00051,fold_2,train
Eocanthecona_Bug_A__00051IMG_00051_BURST20190912101457.jpg,00051,fold_2,train
Eocanthecona_Bug_A__00051IMG_00051_BURST20190912101631.jpg,00051,fold_2,train
Eocanthecona_Bug_A__00051IMG_00051_BURST20190912101836.jpg,00051,fold_2,train
Eocanthecona_Bug_A__00051IMG_00051_BURST20190913102614.jpg,00051,fold_2,train
Eocanthecona_Bug_A__00051IMG_00051_BURST20190913102732.jpg,00051,fold_2,train
Eocanthecona_Bug_A__00051IMG_00051_BURST20190913102845.jpg,00051,fold_2,train
Eocanthecona_Bug_A__00051IMG_00051_BURST20190913103037.jpg,00051,fold_2,train
Eocanthecona_Bug_A__00051IMG_00051_BURST20190913115038.jpg,00051,fold_2,train
Eocanthecona_Bug_A__00052IMG_00052_BURST20190912100516.jpg,00052,fold_2,train
Eocanthecona_Bug_A__00052IMG_00052_BURST20190912100618.jpg,00052,fold_2,train
Eocanthecona_Bug_A__00052IMG_00052_BURST20190912100717.jpg,00052,fold_2,train
Eocanthecona_Bug_A__00052IMG_00052_BURST20190912100850.jpg,00052,fold_2,train
Eocanthecona_Bug_A__00052IMG_00052_BURST20190912101022.jpg,00052,fold_2,train
Eocanthecona_Bug_A__00052IMG_00052_BURST20190912101457.jpg,00052,fold_2,train
Eocanthecona_Bug_A__00052IMG_00052_BURST20190912101631.jpg,00052,fold_2,train
Eocanthecona_Bug_A__00052IMG_00052_BURST20190912101836.jpg,00052,fold_2,train
Eocanthecona_Bug_A__00052IMG_00052_BURST20190913102614.jpg,00052,fold_2,train
Eocanthecona_Bug_A__00052IMG_00052_BURST20190913102732.jpg,00052,fold_2,train
Eocanthecona_Bug_A__00052IMG_00052_BURST20190913102845.jpg,00052,fold_2,train
Eocanthecona_Bug_A__00052IMG_00052_BURST20190913103037.jpg,00052,fold_2,train
Eocanthecona_Bug_A__00052IMG_00052_BURST20190913115038.jpg,00052,fold_2,train
Eocanthecona_Bug_A__00053IMG_00053_BURST20190912100516.jpg,00053,fold_2,train
Eocanthecona_Bug_A__00053IMG_00053_BURST20190912100618.jpg,00053,fold_2,train
Eocanthecona_Bug_A__00053IMG_00053_BURST20190912100717.jpg,00053,fold_2,train
Eocanthecona_Bug_A__00053IMG_00053_BURST20190912100850.jpg,00053,fold_2,train
Eocanthecona_Bug_A__00053IMG_00053_BURST20190912101022.jpg,00053,fold_2,train
Eocanthecona_Bug_A__00053IMG_00053_BURST20190912101457.jpg,00053,fold_2,train
Eocanthecona_Bug_A__00053IMG_00053_BURST20190912101631.jpg,00053,fold_2,train
Eocanthecona_Bug_A__00053IMG_00053_BURST20190912101836.jpg,00053,fold_2,train
Eocanthecona_Bug_A__00053IMG_00053_BURST20190913102614.jpg,00053,fold_2,train
Eocanthecona_Bug_A__00053IMG_00053_BURST20190913102732.jpg,00053,fold_2,train
Eocanthecona_Bug_A__00053IMG_00053_BURST20190913102845.jpg,00053,fold_2,train
Eocanthecona_Bug_A__00053IMG_00053_BURST20190913103037.jpg,00053,fold_2,train
Eocanthecona_Bug_A__00053IMG_00053_BURST20190913115038.jpg,00053,fold_2,train
Eocanthecona_Bug_A__00054IMG_00054_BURST20190912100516.jpg,00054,fold_2,train
Eocanthecona_Bug_A__00054IMG_00054_BURST20190912100618.jpg,00054,fold_2,train
Eocanthecona_Bug_A__00054IMG_00054_BURST20190912100717.jpg,00054,fold_2,train
Eocanthecona_Bug_A__00054IMG_00054_BURST20190912100850.jpg,00054,fold_2,train
Eocanthecona_Bug_A__00054IMG_00054_BURST20190912101022.jpg,00054,fold_2,train
Eocanthecona_Bug_A__00054IMG_00054_BURST20190912101457.jpg,00054,fold_2,train
Eocanthecona_Bug_A__00054IMG_00054_BURST20190912101631.jpg,00054,fold_2,train
Eocanthecona_Bug_A__00054IMG_00054_BURST20190912101836.jpg,00054,fold_2,train
Eocanthecona_Bug_A__00054IMG_00054_BURST20190913102614.jpg,00054,fold_2,train
Eocanthecona_Bug_A__00054IMG_00054_BURST20190913102732.jpg,00054,fold_2,train
Eocanthecona_Bug_A__00054IMG_00054_BURST20190913102845.jpg,00054,fold_2,train
Eocanthecona_Bug_A__00054IMG_00054_BURST20190913103037.jpg,00054,fold_2,train
Eocanthecona_Bug_A__00054IMG_00054_BURST20190913115038.jpg,00054,fold_2,train
Eocanthecona_Bug_A__00055IMG_00055_BURST20190912100516.jpg,00055,fold_2,train
Eocanthecona_Bug_A__00055IMG_00055_BURST20190912100618.jpg,00055,fold_2,train
Eocanthecona_Bug_A__00055IMG_00055_BURST20190912100717.jpg,00055,fold_2,train
Eocanthecona_Bug_A__00055IMG_00055_BURST20190912100850.jpg,00055,fold_2,train
Eocanthecona_Bug_A__00055IMG_00055_BURST20190912101022.jpg,00055,fold_2,train
Eocanthecona_Bug_A__00055IMG_00055_BURST20190912101457.jpg,00055,fold_2,train
Eocanthecona_Bug_A__00055IMG_00055_BURST20190912101631.jpg,00055,fold_2,train
Eocanthecona_Bug_A__00055IMG_00055_BURST20190912101836.jpg,00055,fold_2,train
Eocanthecona_Bug_A__00055IMG_00055_BURST20190913102614.jpg,00055,fold_2,train
Eocanthecona_Bug_A__00055IMG_00055_BURST20190913102732.jpg,00055,fold_2,train
Eocanthecona_Bug_A__00055IMG_00055_BURST20190913102845.jpg,00055,fold_2,train
Eocanthecona_Bug_A__00055IMG_00055_BURST20190913103037.jpg,00055,fold_2,train
Eocanthecona_Bug_A__00055IMG_00055_BURST20190913115038.jpg,00055,fold_2,train
Eocanthecona_Bug_A__00056IMG_00056_BURST20190912100516.jpg,00056,fold_2,train
Eocanthecona_Bug_A__00056IMG_00056_BURST20190912100618.jpg,00056,fold_2,train
Eocanthecona_Bug_A__00056IMG_00056_BURST20190912100717.jpg,00056,fold_2,train
Eocanthecona_Bug_A__00056IMG_00056_BURST20190912100850.jpg,00056,fold_2,train
Eocanthecona_Bug_A__00056IMG_00056_BURST20190912101022.jpg,00056,fold_2,train
Eocanthecona_Bug_A__00056IMG_00056_BURST20190912101457.jpg,00056,fold_2,train
Eocanthecona_Bug_A__00056IMG_00056_BURST20190912101631.jpg,00056,fold_2,train
Eocanthecona_Bug_A__00056IMG_00056_BURST20190912101836.jpg,00056,fold_2,train
Eocanthecona_Bug_A__00056IMG_00056_BURST20190913102614.jpg,00056,fold_2,train
Eocanthecona_Bug_A__00056IMG_00056_BURST20190913102732.jpg,00056,fold_2,train
Eocanthecona_Bug_A__00056IMG_00056_BURST20190913102845.jpg,00056,fold_2,train
Eocanthecona_Bug_A__00056IMG_00056_BURST20190913103037.jpg,00056,fold_2,train
Eocanthecona_Bug_A__00056IMG_00056_BURST20190913115038.jpg,00056,fold_2,train
Eocanthecona_Bug_A__00057IMG_00057_BURST20190912100516.jpg,00057,fold_2,train
Eocanthecona_Bug_A__00057IMG_00057_BURST20190912100618.jpg,00057,fold_2,train
Eocanthecona_Bug_A__00057IMG_00057_BURST20190912100717.jpg,00057,fold_2,train
Eocanthecona_Bug_A__00057IMG_00057_BURST20190912100850.jpg,00057,fold_2,train
Eocanthecona_Bug_A__00057IMG_00057_BURST20190912101022.jpg,00057,fold_2,train
Eocanthecona_Bug_A__00057IMG_00057_BURST20190912101457.jpg,00057,fold_2,train
Eocanthecona_Bug_A__00057IMG_00057_BURST20190912101631.jpg,00057,fold_2,train
Eocanthecona_Bug_A__00057IMG_00057_BURST20190912101836.jpg,00057,fold_2,train
Eocanthecona_Bug_A__00057IMG_00057_BURST20190913102614.jpg,00057,fold_2,train
Eocanthecona_Bug_A__00057IMG_00057_BURST20190913102732.jpg,00057,fold_2,train
Eocanthecona_Bug_A__00057IMG_00057_BURST20190913102845.jpg,00057,fold_2,train
Eocanthecona_Bug_A__00057IMG_00057_BURST20190913103037.jpg,00057,fold_2,train
Eocanthecona_Bug_A__00057IMG_00057_BURST20190913115038.jpg,00057,fold_2,train
Eocanthecona_Bug_A__00058IMG_00058_BURST20190912100516.jpg,00058,fold_2,train
Eocanthecona_Bug_A__00058IMG_00058_BURST20190912100618.jpg,00058,fold_2,train
Eocanthecona_Bug_A__00058IMG_00058_BURST20190912100717.jpg,00058,fold_2,train
Eocanthecona_Bug_A__00058IMG_00058_BURST20190912100850.jpg,00058,fold_2,train
Eocanthecona_Bug_A__00058IMG_00058_BURST20190912101022.jpg,00058,fold_2,train
Eocanthecona_Bug_A__00058IMG_00058_BURST20190912101457.jpg,00058,fold_2,train
Eocanthecona_Bug_A__00058IMG_00058_BURST20190912101631.jpg,00058,fold_2,train
Eocanthecona_Bug_A__00058IMG_00058_BURST20190912101836.jpg,00058,fold_2,train
Eocanthecona_Bug_A__00058IMG_00058_BURST20190913102614.jpg,00058,fold_2,train
Eocanthecona_Bug_A__00058IMG_00058_BURST20190913102732.jpg,00058,fold_2,train
Eocanthecona_Bug_A__00058IMG_00058_BURST20190913102845.jpg,00058,fold_2,train
Eocanthecona_Bug_A__00058IMG_00058_BURST20190913103037.jpg,00058,fold_2,train
Eocanthecona_Bug_A__00058IMG_00058_BURST20190913115038.jpg,00058,fold_2,train
Eocanthecona_Bug_A__00059IMG_00059_BURST20190912100516.jpg,00059,fold_2,train
Eocanthecona_Bug_A__00059IMG_00059_BURST20190912100618.jpg,00059,fold_2,train
Eocanthecona_Bug_A__00059IMG_00059_BURST20190912100717.jpg,00059,fold_2,train
Eocanthecona_Bug_A__00059IMG_00059_BURST20190912100850.jpg,00059,fold_2,train
Eocanthecona_Bug_A__00059IMG_00059_BURST20190912101022.jpg,00059,fold_2,train
Eocanthecona_Bug_A__00059IMG_00059_BURST20190912101457.jpg,00059,fold_2,train
Eocanthecona_Bug_A__00059IMG_00059_BURST20190912101631.jpg,00059,fold_2,train
Eocanthecona_Bug_A__00059IMG_00059_BURST20190912101836.jpg,00059,fold_2,train
Eocanthecona_Bug_A__00059IMG_00059_BURST20190913102614.jpg,00059,fold_2,train
Eocanthecona_Bug_A__00059IMG_00059_BURST20190913102732.jpg,00059,fold_2,train
Eocanthecona_Bug_A__00059IMG_00059_BURST20190913102845.jpg,00059,fold_2,train
Eocanthecona_Bug_A__00059IMG_00059_BURST20190913103037.jpg,00059,fold_2,train
Eocanthecona_Bug_A__00059IMG_00059_BURST20190913115038.jpg,00059,fold_2,train
Eocanthecona_Bug_A__00061IMG_00061_BURST20190912100516.jpg,00061,fold_2,train
Eocanthecona_Bug_A__00061IMG_00061_BURST20190912100618.jpg,00061,fold_2,train
Eocanthecona_Bug_A__00061IMG_00061_BURST20190912100717.jpg,00061,fold_2,train
Eocanthecona_Bug_A__00061IMG_00061_BURST20190912100850.jpg,00061,fold_2,train
Eocanthecona_Bug_A__00061IMG_00061_BURST20190912101022.jpg,00061,fold_2,train
Eocanthecona_Bug_A__00061IMG_00061_BURST20190912101457.jpg,00061,fold_2,train
Eocanthecona_Bug_A__00061IMG_00061_BURST20190912101631.jpg,00061,fold_2,train
Eocanthecona_Bug_A__00061IMG_00061_BURST20190912101836.jpg,00061,fold_2,train
Eocanthecona_Bug_A__00061IMG_00061_BURST20190913102614.jpg,00061,fold_2,train
Eocanthecona_Bug_A__00061IMG_00061_BURST20190913102732.jpg,00061,fold_2,train
Eocanthecona_Bug_A__00061IMG_00061_BURST20190913102845.jpg,00061,fold_2,train
Eocanthecona_Bug_A__00061IMG_00061_BURST20190913103037.jpg,00061,fold_2,train
Eocanthecona_Bug_A__00061IMG_00061_BURST20190913115038.jpg,00061,fold_2,train
Eocanthecona_Bug_A__00062IMG_00062_BURST20190912100516.jpg,00062,fold_2,train
Eocanthecona_Bug_A__00062IMG_00062_BURST20190912100618.jpg,00062,fold_2,train
Eocanthecona_Bug_A__00062IMG_00062_BURST20190912100717.jpg,00062,fold_2,train
Eocanthecona_Bug_A__00062IMG_00062_BURST20190912100850.jpg,00062,fold_2,train
Eocanthecona_Bug_A__00062IMG_00062_BURST20190912101022.jpg,00062,fold_2,train
Eocanthecona_Bug_A__00062IMG_00062_BURST20190912101457.jpg,00062,fold_2,train
Eocanthecona_Bug_A__00062IMG_00062_BURST20190912101631.jpg,00062,fold_2,train
